Track name,Artist name,Album,URL
You Rock My World,MEDUZA,Under Pressure,https://www.youtube.com/watch?v=gVNY9cL_83A&pp=ygUkVW5kZXIgUHJlc3N1cmUgTUVEVVpBIFVuZGVyIFByZXNzdXJl
you were there for me,Chris Brown,Indigo (Extended),https://www.youtube.com/watch?v=LPnDCTqW7zw&pp=ygUxVW5kZXIgVGhlIEluZmx1ZW5jZSBDaHJpcyBCcm93biBJbmRpZ28gKEV4dGVuZGVkKQ%3D%3D
You’Re My Love,Sweekar Agasthi,Stand Up Rahul (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=r78HFvmny1o&pp=ygVTVW5kaSBMZW5hdHR1bmRpIFN3ZWVrYXIgQWdhc3RoaSBTdGFuZCBVcCBSYWh1bCAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Young And In Love,Sid Sriram,Hushaaru,https://www.youtube.com/watch?v=jlmyZ_x5vjc&pp=ygUhVW5kaXBvcmFhZGhleSBTaWQgU3JpcmFtIEh1c2hhYXJ1
Young Yama,Spoorthi Jithender,Savaari,https://www.youtube.com/watch?v=Pm77L5Loazc&pp=ygUsVW5kaXBvdmEgLSBUZWx1Z3UgU3Bvb3J0aGkgSml0aGVuZGVyIFNhdmFhcmk%3D
Your Body On My Body,What The Phonk,UNHOLY,https://www.youtube.com/watch?v=1DJDCQQU1rk&pp=ygUcVU5IT0xZIFdoYXQgVGhlIFBob25rIFVOSE9MWQ%3D%3D
Your Eyes,6SIXSIX,UNHOLY (KEAN DYSSO Remix),https://www.youtube.com/watch?v=C9BHpxK6-_A&pp=ygU7VU5IT0xZIC0gS0VBTiBEWVNTTyBSZW1peCA2U0lYU0lYIFVOSE9MWSAoS0VBTiBEWVNTTyBSZW1peCk%3D
Yuvakula,Sam Smith,Unholy (feat. Kim Petras),https://www.youtube.com/watch?v=Uq9gPaIzbe8&pp=ygU9VW5ob2x5IChmZWF0LiBLaW0gUGV0cmFzKSBTYW0gU21pdGggVW5ob2x5IChmZWF0LiBLaW0gUGV0cmFzKQ%3D%3D
Zara Zara,Geetha Madhuri,Kalaposhakulu,https://www.youtube.com/watch?v=BLuf9U2y2qo&pp=ygUtVW5saW1pdGVkIFdvbmRlciBHZWV0aGEgTWFkaHVyaSBLYWxhcG9zaGFrdWx1
Zehnaseeb,Tippu,Nuvvu Naaku Nachchav,https://www.youtube.com/watch?v=rADxNvZFSnQ&pp=ygUuVW5uYW1hdGEgQ2hlcHBhbml2dSBUaXBwdSBOdXZ2dSBOYWFrdSBOYWNoY2hhdg%3D%3D
Zindagi,Karthik,Ninnu Kori,https://www.youtube.com/watch?v=-twi5MBq1TQ&pp=ygUjVW5uYXR1bmRpIEd1bmRleSBLYXJ0aGlrIE5pbm51IEtvcmk%3D
Zindagi Kuch Toh Bata (Reprise),Karthik,"Unnatundi Gundey (From ""Ninnu Kori"")",https://www.youtube.com/watch?v=-twi5MBq1TQ&pp=ygVRVW5uYXR1bmRpIEd1bmRleSAtIEZyb20gIk5pbm51IEtvcmkiIEthcnRoaWsgVW5uYXR1bmRpIEd1bmRleSAoRnJvbSAiTmlubnUgS29yaSIp
Zum Zumare,Sia,Unstoppable (R3HAB Remix),https://www.youtube.com/watch?v=3gzmJzjs8IE&pp=ygU3VW5zdG9wcGFibGUgLSBSM0hBQiBSZW1peCBTaWEgVW5zdG9wcGFibGUgKFIzSEFCIFJlbWl4KQ%3D%3D
,The Phantoms,The Fight,https://www.youtube.com/watch?v=ppkXdOJkqkU&pp=ygUmVW5zdG9wcGFibGUgTm93IFRoZSBQaGFudG9tcyBUaGUgRmlnaHQ%3D
,Rachel Varghese,Four More Shots Please! (Original Series Soundtrack),https://www.youtube.com/watch?v=05nmWP74PmA&pp=ygVPVW50YW1lYWJsZSBSYWNoZWwgVmFyZ2hlc2UgRm91ciBNb3JlIFNob3RzIFBsZWFzZSEgKE9yaWdpbmFsIFNlcmllcyBTb3VuZHRyYWNrKQ%3D%3D
,Stephen Sanchez,Easy On My Eyes,https://www.youtube.com/watch?v=wljCtL2iajA&pp=ygUxVW50aWwgSSBGb3VuZCBZb3UgU3RlcGhlbiBTYW5jaGV6IEVhc3kgT24gTXkgRXllcw%3D%3D
,Stephen Sanchez,Until I Found You (Em Beihold Version),https://www.youtube.com/watch?v=kPlSyYtE63M&pp=ygVvVW50aWwgSSBGb3VuZCBZb3UgKHdpdGggRW0gQmVpaG9sZCkgLSBFbSBCZWlob2xkIFZlcnNpb24gU3RlcGhlbiBTYW5jaGV6IFVudGlsIEkgRm91bmQgWW91IChFbSBCZWlob2xkIFZlcnNpb24p
,Cardi B,Up (Instrumental),https://www.youtube.com/watch?v=hZYIojQQmAQ&pp=ygUcVXAgQ2FyZGkgQiBVcCAoSW5zdHJ1bWVudGFsKQ%3D%3D
,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=TIOZUdc0aL8&pp=ygVJVXBwZW5hbnRoYSBEZXZpIFNyaSBQcmFzYWQgQWFyeWEgLSAyIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,MM Sreelekha,"Urike Urike (From ""Hit 2"")",https://www.youtube.com/watch?v=A3Im3P0--aE&pp=ygUzVXJpa2UgVXJpa2UgTU0gU3JlZWxla2hhIFVyaWtlIFVyaWtlIChGcm9tICJIaXQgMiIp
,Yo Yo Honey Singh,Urvashi,https://www.youtube.com/watch?v=0VwgpYJ4q38&pp=ygUhVXJ2YXNoaSBZbyBZbyBIb25leSBTaW5naCBVcnZhc2hp
,A.R. Rahman,Kaadhalan,https://www.youtube.com/watch?v=5vkRRYMlmuo&pp=ygUmVXJ2YXNoaSBVcmF2YXNoaSBBLlIuIFJhaG1hbiBLYWFkaGFsYW4%3D
,Vijay Antony,Uthama Puthiran (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=7lA_1HTephY&pp=ygVQVXNzdW11IExhcmVzZXkgVmlqYXkgQW50b255IFV0aGFtYSBQdXRoaXJhbiAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
,"Vijay Antony, Janaki Iyer, Emcee Jesz",Daruvu,https://www.youtube.com/watch?v=7lA_1HTephY&pp=ygU5VXN1bWFsYXJlc2F5IFZpamF5IEFudG9ueSwgSmFuYWtpIEl5ZXIsIEVtY2VlIEplc3ogRGFydXZ1
,KK,Star Hits of Vijay & Surya,https://www.youtube.com/watch?v=yul_JVWKgZE&pp=ygVBVXlpcmluIFV5aXJlIChGcm9tICJLYWFraGEgS2Fha2hhIikgS0sgU3RhciBIaXRzIG9mIFZpamF5ICYgU3VyeWE%3D
,Karthik,Bunny,https://www.youtube.com/watch?v=SFVuOCJCwbo&pp=ygUbVmEgVmEgVmFyZSBWYSBLYXJ0aGlrIEJ1bm55
,Hiphop Tamizha,Vaadi Pulla Vaadi,https://www.youtube.com/watch?v=7mWd8fOG7qI&pp=ygUyVmFhZGkgUHVsbGEgVmFhZGkgSGlwaG9wIFRhbWl6aGEgVmFhZGkgUHVsbGEgVmFhZGk%3D
,Karthik,Mass,https://www.youtube.com/watch?v=-AUoHocbGgg&pp=ygUhVmFhbHUgS2FsbGEgVmF5eWFhcmkgS2FydGhpayBNYXNz
,Unni Menon,Premikula Roju (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=gf4O8_3AbNk&pp=ygVRVmFhbHUgS2FudWxhZGFhbmFhIFVubmkgTWVub24gUHJlbWlrdWxhIFJvanUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,Nakash Aziz,Chal Mohan Ranga (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=3dOTzDY4pVU&pp=ygVIVmFhcmFtIE5ha2FzaCBBeml6IENoYWwgTW9oYW4gUmFuZ2EgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,Nakash Aziz,Chal Mohan Ranga,https://www.youtube.com/watch?v=tIar7y0wAzc&pp=ygU7VmFhcmFtIC0gRmlyc3QgTG9vayBTb21hdmFhcmFtIE5ha2FzaCBBeml6IENoYWwgTW9oYW4gUmFuZ2E%3D
,Dhvani Bhanushali,Vaaste,https://www.youtube.com/watch?v=BBAyRBTfsOU&pp=ygUfVmFhc3RlIERodmFuaSBCaGFudXNoYWxpIFZhYXN0ZQ%3D%3D
,Anirudh Ravichander,Master (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=fRD_3vJagxk&pp=ygVNVmFhdGhpIENvbWluZyBBbmlydWRoIFJhdmljaGFuZGVyIE1hc3RlciAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
,Anirudh Ravichander,Master (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=eHoIUNY-bG4&pp=ygVLVmFhdGhpIFJhaWQgQW5pcnVkaCBSYXZpY2hhbmRlciBNYXN0ZXIgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,MS Studios,Vaathi Swag,https://www.youtube.com/watch?v=pkw288HjHNk&pp=ygUiVmFhdGhpIFN3YWcgTVMgU3R1ZGlvcyBWYWF0aGkgU3dhZw%3D%3D
,Kailash Kher,Bharat Ane Nenu,https://www.youtube.com/watch?v=4Poic_Mj8WM&pp=ygUuVmFjaGFhZGF5eW8gU2FhbWkgS2FpbGFzaCBLaGVyIEJoYXJhdCBBbmUgTmVudQ%3D%3D
,Kailash Kher,"Vachaadayyo Saami (From ""Bharat Ane Nenu"")",https://www.youtube.com/watch?v=4Poic_Mj8WM&pp=ygViVmFjaGFhZGF5eW8gU2FhbWkgKEZyb20gIkJoYXJhdCBBbmUgTmVudSIpIEthaWxhc2ggS2hlciBWYWNoYWFkYXl5byBTYWFtaSAoRnJvbSAiQmhhcmF0IEFuZSBOZW51Iik%3D
,Madhu Priya,"Vachinde (From ""Fidaa"")",https://www.youtube.com/watch?v=YFfEFbC9_XQ&pp=ygU7VmFjaGluZGUgLSBGcm9tICJGaWRhYSIgTWFkaHUgUHJpeWEgVmFjaGluZGUgKEZyb20gIkZpZGFhIik%3D
,Thaman S,Mirapakay (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=Xt5U9Ezelew&pp=ygVJVmFpc2hhbGkgVmFpc2hhbGkgVGhhbWFuIFMgTWlyYXBha2F5IChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,KK,Chintakayala Ravi,https://www.youtube.com/watch?v=83g6flyJKaQ&pp=ygUgVmFsbGEgVmFsbGEgS0sgQ2hpbnRha2F5YWxhIFJhdmk%3D
,Udit Narayan,Daddy,https://www.youtube.com/watch?v=AZQJmdlIAlU&pp=ygUcVmFuYSBWYW5hIFVkaXQgTmFyYXlhbiBEYWRkeQ%3D%3D
,Dhanunjay,Ekkadiki Pothavu Chinnavada,https://www.youtube.com/watch?v=jcsNlVctYc4&pp=ygU1VmFuZGhhIFNwZWVkdWxvIERoYW51bmpheSBFa2thZGlraSBQb3RoYXZ1IENoaW5uYXZhZGE%3D
,"Sunitha, Suzanne",Sega,https://www.youtube.com/watch?v=wtAiUJUVawg&pp=ygUlVmFyc2hhbSBNdW5kdWdhIFN1bml0aGEsIFN1emFubmUgU2VnYQ%3D%3D
,Adithya RK,Varshamlo Vennella - Krishna Vrinda Vihari,https://www.youtube.com/watch?v=5lR01mhRMEs&pp=ygVIVmFyc2hhbWxvIFZlbm5lbGxhIEFkaXRoeWEgUksgVmFyc2hhbWxvIFZlbm5lbGxhIC0gS3Jpc2huYSBWcmluZGEgVmloYXJp
,Hariharan,Nani,https://www.youtube.com/watch?v=D_4nLWISLu4&pp=ygUgVmFzdGhhIE5lZSBWZW51a2EgSGFyaWhhcmFuIE5hbmk%3D
,Hariharan,Nani (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=D_4nLWISLu4&pp=ygVFVmFzdGhhIE5lZSBWZW51a2EgSGFyaWhhcmFuIE5hbmkgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,KK,Munna,https://www.youtube.com/watch?v=I5dghHj0bLU&pp=ygUcVmFzdGhhYXZhIFZhc3RoYWF2YSBLSyBNdW5uYQ%3D%3D
,KK,Munna (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=I5dghHj0bLU&pp=ygU2VmFzdGhhdmEgS0sgTXVubmEgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,Anuradha Sriram,Vikramarkudu,https://www.youtube.com/watch?v=ruXQeYL0DuQ&pp=ygUlVmFzdGhhdmEgQW51cmFkaGEgU3JpcmFtIFZpa3JhbWFya3VkdQ%3D%3D
,"Shreya Ghoshal, Amit Trivedi, Anurag Kulkarni",V,https://www.youtube.com/watch?v=J7oZlIih2-g&pp=ygVEVmFzdHVubmEgVmFjaGVzdHVubmEgU2hyZXlhIEdob3NoYWwsIEFtaXQgVHJpdmVkaSwgQW51cmFnIEt1bGthcm5pIFY%3D
,Shreya Ghoshal,V,https://www.youtube.com/watch?v=h9LJu9Fap7Y&pp=ygUuVmFzdHVubmEgVmFjaGVzdHVubmEgLSBUZWx1Z3UgU2hyZXlhIEdob3NoYWwgVg%3D%3D
,Ramana Gogula,Thammudu,https://www.youtube.com/watch?v=gWmc6YA4XJM&pp=ygUjVmF5YXJpIEJoYW1hIFJhbWFuYSBHb2d1bGEgVGhhbW11ZHU%3D
,Ramana Gogula,Thammudu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=gWmc6YA4XJM&pp=ygVIVmF5YXJpIEJoYW1hIFJhbWFuYSBHb2d1bGEgVGhhbW11ZHUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,Hemachandra Vedala,Kantri (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=XK6G2_6hLYA&pp=ygVJVmF5YXN1bmFtaSBIZW1hY2hhbmRyYSBWZWRhbGEgS2FudHJpIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,Karunya,Teenmaar,https://www.youtube.com/watch?v=0JxGYT9UBsA&pp=ygUaVmF5eWFyYWxhIEthcnVueWEgVGVlbm1hYXI%3D
,Karunya,Teenmaar (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=z4KYMafu5VY&pp=ygU_VmF5eWFyYWxhIEthcnVueWEgVGVlbm1hYXIgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,Jose Jimmy,30 Weds 21,https://www.youtube.com/watch?v=HySR9utczzU&pp=ygUdVmF5eWFyaSBKb3NlIEppbW15IDMwIFdlZHMgMjE%3D
,Ranjith Govind,Memu Vayasuku Vachham,https://www.youtube.com/watch?v=ZVyd_UiPPbA&pp=ygUuVmVsbGlwb2tlIFJhbmppdGggR292aW5kIE1lbXUgVmF5YXN1a3UgVmFjaGhhbQ%3D%3D
,Thaman S,Thikka,https://www.youtube.com/watch?v=utYKxa5woAU&pp=ygUZVmVsbGlwb2tlIFRoYW1hbiBTIFRoaWtrYQ%3D%3D
,Sid Sriram,Saahasam Swaasaga Saagipo,https://www.youtube.com/watch?v=-GydnFPTgus&pp=ygUxVmVsbGlwb21hYWtlIFNpZCBTcmlyYW0gU2FhaGFzYW0gU3dhYXNhZ2EgU2FhZ2lwbw%3D%3D
,Chakri,Avunu Validdharu Istapaddaru,https://www.youtube.com/watch?v=_EEw4ft1Z0Y&pp=ygUvVmVuZWxsbyBIYWkgQ2hha3JpIEF2dW51IFZhbGlkZGhhcnUgSXN0YXBhZGRhcnU%3D
,Ranjith Govind,Andala Rakshasi (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=aDbhZL0CAXg&pp=ygVMVmVubmFudGUgUmFuaml0aCBHb3ZpbmQgQW5kYWxhIFJha3NoYXNpIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,Hariharan,Merupu Kalalu,https://www.youtube.com/watch?v=8zIm3ijR3O0&pp=ygUrVmVubmVsYXZlIFZlbm5lbGF2ZSBIYXJpaGFyYW4gTWVydXB1IEthbGFsdQ%3D%3D
,Venu,Thulasi,https://www.youtube.com/watch?v=DcLh_Jw0IuI&pp=ygUYVmVubmVsaW50aGEgVmVudSBUaHVsYXNp
,Eminem,Venom (Music From The Motion Picture),https://www.youtube.com/watch?v=8CdcCD5V-d8&pp=ygVSVmVub20gLSBNdXNpYyBGcm9tIFRoZSBNb3Rpb24gUGljdHVyZSBFbWluZW0gVmVub20gKE11c2ljIEZyb20gVGhlIE1vdGlvbiBQaWN0dXJlKQ%3D%3D
,A.R. Rahman,Whistle (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=Ogfuy9NBDUo&pp=ygVFVmVycmVra2lkZGFtIEEuUi4gUmFobWFuIFdoaXN0bGUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
,"Kapil Kapilan, Sameera Bharadwaj",Rowdy Boys,https://www.youtube.com/watch?v=xbXLQuEt8gU&pp=ygU9VmVzYW5lIE8gTmljY2hlbmEgS2FwaWwgS2FwaWxhbiwgU2FtZWVyYSBCaGFyYWR3YWogUm93ZHkgQm95cw%3D%3D
,Sid Sriram,Taxi,https://www.youtube.com/watch?v=rzpK2AeZpHo&pp=ygUeVmV2ZWxhIFRhYXJhbGUgU2lkIFNyaXJhbSBUYXhp
,R. P. Patnaik,Nee Sneham,https://www.youtube.com/watch?v=K6uYAb0g38o&pp=ygUoVmV5aSBLYW5udWxhdGhvIFIuIFAuIFBhdG5haWsgTmVlIFNuZWhhbQ%3D%3D
,Saloni,Panjaa,https://www.youtube.com/watch?v=xHi04OOLZw8&pp=ygUiVmV5aXJhIENoZXl5aSBWZXlpcmEgU2Fsb25pIFBhbmphYQ%3D%3D
,Saloni,Panjaa (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=xHi04OOLZw8&pp=ygVHVmV5aXJhIENoZXl5aSBWZXlpcmEgU2Fsb25pIFBhbmphYSAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
,Sunny Austin,Vibe,https://www.youtube.com/shorts/Rg2b0tqQKQg
,A.R. Rahman,Adirindhi (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=-f8bIy1FSZQ&pp=ygVGVmlsbHUgVmlsbHUgQS5SLiBSYWhtYW4gQWRpcmluZGhpIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,A.R. Rahman,Yemaaya Chesave (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=Wbs6pPJgBnA&pp=ygVMVmludHVubmF2YWEgQS5SLiBSYWhtYW4gWWVtYWF5YSBDaGVzYXZlIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,7vvch,Vinyl Phonk,https://www.youtube.com/watch?v=6lcBPYsQfaA&pp=ygUdVmlueWwgUGhvbmsgN3Z2Y2ggVmlueWwgUGhvbms%3D
,Devi Sri Prasad,Jagadam,https://www.youtube.com/watch?v=xJquhWh1Xeo&pp=ygUrVmlvbGVuY2UgSXMgRmFzaGlvbiBEZXZpIFNyaSBQcmFzYWQgSmFnYWRhbQ%3D%3D
,David Simon,Idharammayilatho,https://www.youtube.com/watch?v=fwurFKnItC8&pp=ygUoVmlvbGluIFNvbmcgRGF2aWQgU2ltb24gSWRoYXJhbW1heWlsYXRobw%3D%3D
,Anup Rubens,"Vishwamitra (From ""On the Rocks Peggy Kottu"")",https://www.youtube.com/watch?v=sdmCYVktVdQ&pp=ygVnVmlzaHdhbWl0cmEgLSBGcm9tICJPbiB0aGUgUm9ja3MgUGVnZ3kgS290dHUiIEFudXAgUnViZW5zIFZpc2h3YW1pdHJhIChGcm9tICJPbiB0aGUgUm9ja3MgUGVnZ3kgS290dHUiKQ%3D%3D
,S. P. Balasubrahmanyam,Manmadhudu,https://www.youtube.com/watch?v=QXr4udrkafU&pp=ygUxVm9kZHVyYSBTb2RoYXJhIFMuIFAuIEJhbGFzdWJyYWhtYW55YW0gTWFubWFkaHVkdQ%3D%3D
,Badshah,Voodoo (with J Balvin & Tainy),https://www.youtube.com/watch?v=sPn2HP8cAbo&pp=ygVFVm9vZG9vICh3aXRoIEogQmFsdmluICYgVGFpbnkpIEJhZHNoYWggVm9vZG9vICh3aXRoIEogQmFsdmluICYgVGFpbnkp
,Rahul Sipligunj,"Wah Wah Mere Bava (From ""30 Rojullo Preminchadam Ela"")",https://www.youtube.com/watch?v=AhlPRbNFfhg&pp=ygV9V2FoIFdhaCBNZXJlIEJhdmEgKEZyb20gIjMwIFJvanVsbG8gUHJlbWluY2hhZGFtIEVsYSIpIFJhaHVsIFNpcGxpZ3VuaiBXYWggV2FoIE1lcmUgQmF2YSAoRnJvbSAiMzAgUm9qdWxsbyBQcmVtaW5jaGFkYW0gRWxhIik%3D
,WILLOW,ARDIPITHECUS,https://www.youtube.com/watch?v=1H-slVEJcN4&pp=ygUiV2FpdCBhIE1pbnV0ZSEgV0lMTE9XIEFSRElQSVRIRUNVUw%3D%3D
,KK,Oye,https://www.youtube.com/watch?v=3V1iCCImlqA&pp=ygUWV2FpdGluZyBGb3IgWW91IEtLIE95ZQ%3D%3D
,Mickey J. Meyer,Valmiki (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=3R7-3WPuuBM&pp=ygVPV2FrYSBXYWthIC0gVGVsdWd1IE1pY2tleSBKLiBNZXllciBWYWxtaWtpIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,Gucci Mane,Wake Up in the Sky,https://www.youtube.com/watch?v=U68MJz9DrI4&pp=ygUwV2FrZSBVcCBpbiB0aGUgU2t5IEd1Y2NpIE1hbmUgV2FrZSBVcCBpbiB0aGUgU2t5
,Halsey,hopeless fountain kingdom (Deluxe),https://www.youtube.com/watch?v=RBV3YFf76ow&pp=ygU6V2FsbHMgQ291bGQgVGFsayBIYWxzZXkgaG9wZWxlc3MgZm91bnRhaW4ga2luZ2RvbSAoRGVsdXhlKQ%3D%3D
,why mona,Wannabe,https://www.youtube.com/watch?v=znQEcXKvJDE&pp=ygUYV2FubmFiZSB3aHkgbW9uYSBXYW5uYWJl
,MC ORSEN,WARNING,https://www.youtube.com/watch?v=3AfOimz2Ebg&pp=ygUYV0FSTklORyBNQyBPUlNFTiBXQVJOSU5H
,Anirudh Ravichander,Vikram (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=twXlYKUJtx8&pp=ygVGV2FzdGVkIEFuaXJ1ZGggUmF2aWNoYW5kZXIgVmlrcmFtIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,Neoo P,Wasted (remix),https://www.youtube.com/watch?v=SHiAcNMUn5w&pp=ygUkV2FzdGVkIC0gcmVtaXggTmVvbyBQIFdhc3RlZCAocmVtaXgp
,Harry Styles,Fine Line,https://www.youtube.com/watch?v=E07s5ZYygMg&pp=ygUnV2F0ZXJtZWxvbiBTdWdhciBIYXJyeSBTdHlsZXMgRmluZSBMaW5l
,SHAUN,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],https://www.youtube.com/watch?v=1kehqCLudyg&pp=ygVvV2F5IEJhY2sgSG9tZSAoZmVhdC4gQ29ub3IgTWF5bmFyZCkgLSBTYW0gRmVsZHQgRWRpdCBTSEFVTiBXYXkgQmFjayBIb21lIChmZWF0LiBDb25vciBNYXluYXJkKSBbU2FtIEZlbGR0IEVkaXRd
,KEAN DYSSO,Way to Hell,https://www.youtube.com/watch?v=2YQPjRXuXaw&pp=ygUiV2F5IHRvIEhlbGwgS0VBTiBEWVNTTyBXYXkgdG8gSGVsbA%3D%3D
,Ranjith Govind,Bommarillu,https://www.youtube.com/watch?v=S94SNdkwANk&pp=ygUnV2UgSGF2ZSBSb21lbyBSYW5qaXRoIEdvdmluZCBCb21tYXJpbGx1
,Vengaboys,The Party Album!,https://www.youtube.com/watch?v=6Zbi0XmGtMw&pp=ygU7V2UgTGlrZSBUbyBQYXJ0eSEgKFRoZSBWZW5nYWJ1cykgVmVuZ2Fib3lzIFRoZSBQYXJ0eSBBbGJ1bSE%3D
,Jordan Burns,Weekend,https://www.youtube.com/watch?v=QKKFpM0CiIw&pp=ygUpV2Vla2VuZCAtIFNsb3dlZCBNaXggSm9yZGFuIEJ1cm5zIFdlZWtlbmQ%3D
,R3HAB,Weekend On A Tuesday,https://www.youtube.com/watch?v=SGm1JGCPGSk&pp=ygUvV2Vla2VuZCBPbiBBIFR1ZXNkYXkgUjNIQUIgV2Vla2VuZCBPbiBBIFR1ZXNkYXk%3D
,Sowmya Raoh,Baadshah,https://www.youtube.com/watch?v=QOfcS7NLRm0&pp=ygUkV2VsY29tZSBLYW5ha2FtIFNvd215YSBSYW9oIEJhYWRzaGFo
,Sowmya Raoh,Baadshah (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=yh6Ac1Mr-dY&pp=ygVJV2VsY29tZSBLYW5ha2FtIFNvd215YSBSYW9oIEJhYWRzaGFoIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
,Devi Sri Prasad,"What Amma What Is This Amma (From ""Vunnadi Okate Zindagi"")",https://www.youtube.com/watch?v=47KznlZvKK4&pp=ygWFAVdoYXQgQW1tYSBXaGF0IElzIFRoaXMgQW1tYSAtIEZyb20gIlZ1bm5hZGkgT2thdGUgWmluZGFnaSIgRGV2aSBTcmkgUHJhc2FkIFdoYXQgQW1tYSBXaGF0IElzIFRoaXMgQW1tYSAoRnJvbSAiVnVubmFkaSBPa2F0ZSBaaW5kYWdpIik%3D
,Justin Bieber,Purpose (Deluxe),https://www.youtube.com/watch?v=374EyjvxgKc&pp=ygUwV2hhdCBEbyBZb3UgTWVhbj8gSnVzdGluIEJpZWJlciBQdXJwb3NlIChEZWx1eGUp
,Johnny Orlando,What If (I Told You I Like You),https://www.youtube.com/watch?v=ho0WBKPJtfc&pp=ygVOV2hhdCBJZiAoSSBUb2xkIFlvdSBJIExpa2UgWW91KSBKb2hubnkgT3JsYW5kbyBXaGF0IElmIChJIFRvbGQgWW91IEkgTGlrZSBZb3Up
,Haddaway,Dance Power - I Love 90's,https://www.youtube.com/watch?v=LjZ4vN2dA7c&pp=ygUvV2hhdCBpcyBMb3ZlIEhhZGRhd2F5IERhbmNlIFBvd2VyIC0gSSBMb3ZlIDkwJ3M%3D
,One Direction,Up All Night,https://www.youtube.com/watch?v=QJO3ROT-A4E&pp=ygUzV2hhdCBNYWtlcyBZb3UgQmVhdXRpZnVsIE9uZSBEaXJlY3Rpb24gVXAgQWxsIE5pZ2h0
,Vijay Deverakonda,Geetha Govindam,https://www.youtube.com/watch?v=LCQKH_QTZgI&pp=ygUvV2hhdCBUaGUgTGlmZSBWaWpheSBEZXZlcmFrb25kYSBHZWV0aGEgR292aW5kYW0%3D
,Amala Chebolu,Varudu Kaavalenu,https://www.youtube.com/watch?v=rMIGNIN_WGQ&pp=ygUpV2hhdCBUbyBEbyBBbWFsYSBDaGVib2x1IFZhcnVkdSBLYWF2YWxlbnU%3D
